klant_id,klantnaam,segment,lengtegraad,breedtegraad,geo_id
2089,Stella Balcombe,Home Office,8.8016937,53.0792962,136
2090,Alice Currie,Consumer,2.302553,48.759255,665
2091,Everett Dunbar,Corporate,-3.5985571,37.1773363,541
2092,Angus Reading,Corporate,12.2464292,44.1396438,131
2093,Angus Fryar,Consumer,7.070862,49.106031,760
2094,Jessie White,Consumer,8.8016937,53.0792962,136
2095,Anthony Stewart,Home Office,2.8214264,41.9794005,358
2096,Jay Andrews,Consumer,9.1859243,45.4654219,61
2097,Ella Dwyer-Gray,Consumer,-1.5490774,53.8007554,310
2098,Jose Gambino,Corporate,1.444209,43.604652,7
2099,Maya Pamphlett,Consumer,12.8022261,41.959817,761
2100,Lauren Saunders,Consumer,12.4963655,41.9027835,65
2101,Ricky Cullen,Consumer,-6.2603097,53.3498053,64
2102,Nicholas Carey,Consumer,11.3426163,44.494887,28
2103,Henry Pedder,Consumer,-3.188267,55.953252,102
2104,John Harris,Corporate,10.7522454,59.9138688,32
2105,Audrey Emanuel,Consumer,-0.226624,51.979074,762
2106,Jonathan Summons,Consumer,4.6688508,52.1276577,533
2107,Charlie Brooks,Consumer,-2.213848,47.2734979,610
2108,Alannah Langridge,Consumer,-0.1277583,51.5073509,41
2109,Skye McCaffrey,Consumer,13.404954,52.5200066,71
2110,Isabella Fowler,Consumer,4.6688508,52.1276577,533
2111,Mike Langer,Corporate,-3.0356748,53.8175053,405
2112,Bettie Lang,Consumer,6.9602786,50.937531,169
2113,Darcy St George,Corporate,12.4963655,41.9027835,65
2114,Abby Mei,Corporate,8.3093072,47.0501682,740
2115,Chloe O'Dea,Consumer,24.938379,60.1698557,77
2116,Alpha Ross,Corporate,2.546147,48.910899,749
2117,Hershel Snyder,Corporate,12.4963655,41.9027835,65
2118,Dominic Elliott,Consumer,-0.9781303,51.4542645,742
2119,Georgia Blackburn,Corporate,12.3730747,51.3396955,79
2120,Summer Hayward,Consumer,7.6868565,45.070312,272
2121,Bethany Child,Consumer,11.102228,43.8777049,26
2122,Eloise Sykes,Consumer,-3.7037902,40.4167754,31
2123,Ebony Northcott,Consumer,9.1859243,45.4654219,61
2124,Rebecca Cook,Corporate,11.2558136,43.7695604,367
2125,Kelly Long,Corporate,1.489012,48.443854,440
2126,Geraldine Mizelle,Corporate,5.447427,43.529742,241
2127,Lewis Greenwood,Consumer,-1.982919,52.586214,393
2128,Jack Brier,Consumer,2.2399123,48.8396952,536
2129,Xavier Burford,Corporate,-1.890401,52.486243,4
2130,Patrick Atkinson,Home Office,14.3122246,46.6364598,763
2131,Darcy St George,Corporate,-3.943646,51.62144,615
2132,Charlotte Savage,Consumer,7.0982068,50.73743,78
2133,Michael Kim,Consumer,9.2038043,48.5069389,764
2134,Michael Myers,Home Office,-3.7037902,40.4167754,31
2135,Maya Pamphlett,Consumer,8.44518,49.47741,202
2136,John Basser,Corporate,11.2558136,43.7695604,367
2137,Daisy Summers,Corporate,-0.1277583,51.5073509,41
2138,Ethan Williams,Corporate,16.3738189,48.2081743,9
2139,Kimberly Boyd,Corporate,-1.474841,43.492949,398
2140,Karon Shah,Corporate,-3.7037902,40.4167754,31
2141,Robert Duffy,Home Office,2.1734035,41.3850639,40
2142,Debbie Fisk,Corporate,10.097677,44.0793245,322
2143,Robert Ramsey,Consumer,7.6868565,45.070312,272
2144,Larry Lambert,Consumer,8.2397608,50.0782184,210
2145,Christopher Goold,Corporate,13.404954,52.5200066,71
2146,Charlie Wells,Home Office,5.36978,43.296482,53
2147,Audrey Knowles,Consumer,12.4963655,41.9027835,65
2148,Angie Massengill,Consumer,11.3426163,44.494887,28
2149,Anna Church,Consumer,-8.6446202,42.4298846,765
2150,Samantha Reynell,Home Office,6.585863,51.0902094,623
2151,Ashley Baldwinson,Corporate,8.8016937,53.0792962,136
2152,Tahlia Coughlan,Corporate,16.3738189,48.2081743,9
2153,Mariam McMeckan,Corporate,-3.188267,55.953252,102
2154,Freya Daniels,Consumer,-0.080893,47.260135,766
2155,Kristal McCaslin,Corporate,2.27137,48.730756,526
2156,Holly Black,Home Office,-2.081112,52.512255,145
2157,Natasha Heane,Home Office,12.4963655,41.9027835,65
2158,Sam Rees,Home Office,2.3522219,48.856614,59
2159,Adam Gibbs,Corporate,-6.3665881,53.2865903,547
2160,Julie Ochoa,Corporate,-1.7888495,43.3381465,500
2161,Leah Derham,Consumer,2.257289,48.799815,513
2162,Rory Jess,Home Office,-0.7125608,38.2699329,121
2163,Oliver Stephenson,Consumer,0.340375,46.580224,767
2164,Jay Andrews,Consumer,-4.251806,55.864237,212
2165,Paul Cleary,Corporate,-0.370679,49.182863,608
2166,Bianca Whitford,Corporate,11.5819806,48.1351253,91
2167,Ngoc Orozco,Home Office,-3.7037902,40.4167754,31
2168,Robert Neil,Consumer,-3.188267,55.953252,102
2169,Oscar Noble,Consumer,24.938379,60.1698557,77
2170,Millie Franklin,Consumer,15.0830304,37.5078772,309
2171,Imogen Steele,Corporate,-0.3762881,39.4699075,253
2172,Chelsea Bannister,Consumer,7.6261347,51.9606649,524
2173,William Reichert,Consumer,10.40237,55.403756,191
2174,Elijah Sodeman,Consumer,7.4664546,50.4361866,768
2175,Tina Phelps,Consumer,9.9876076,48.4010822,138
2176,Lydia Webster,Consumer,-0.57918,44.837789,147
2177,Viola Watson,Consumer,12.4963655,41.9027835,65
2178,Owen Howell,Home Office,4.444643,50.4108095,679
2179,Madelyn Anderson,Corporate,2.3522219,48.856614,59
2180,Nicole Howard,Consumer,8.541694,47.3768866,62
2181,Tia Metcalfe,Consumer,-2.5969501,53.3900441,165
2182,Richard Poole,Home Office,-2.368647,51.626435,446
2183,Jade Daniels,Corporate,-5.9844589,37.3890924,38
2184,Hayley Baldwinson,Consumer,1.33071,43.461574,57
2185,Travis Corchado,Corporate,8.2145521,53.1434501,514
2186,Evan Allen,Corporate,-1.1397592,52.6368778,13
2187,Randall Roberts,Consumer,-0.370679,49.182863,608
2188,Ben Summerville,Consumer,2.326243,48.757205,769
2189,Alice Currie,Consumer,9.1859243,45.4654219,61
2190,Koby Ricketson,Corporate,12.2790144,45.2198654,770
2191,Joseph Ford,Corporate,13.404954,52.5200066,71
2192,Spencer Hull,Consumer,-2.1575332,53.4106316,357
2193,Tara Hines,Consumer,6.5642284,52.992753,422
2194,Sharon Kerley,Consumer,5.218332,43.4212739,549
2195,Noah Chamberlain,Consumer,2.46436,48.941345,105
2196,Mark Washington,Home Office,2.353663,43.212161,90
2197,Ronald Everson,Corporate,10.2118019,45.5415526,733
2198,Makayla Elphinstone,Consumer,0.121817,52.205337,438
2199,Kayleigh Farmer,Consumer,2.4088759,48.762541,633
2200,Imogen Symon,Consumer,4.063338,45.60745,771
2201,Jake Barry,Home Office,-0.370679,49.182863,608
2202,Jordan Peacock,Corporate,-1.890401,52.486243,4
2203,Chelsea Parkinson,Corporate,2.6554,48.542105,772
2204,Robert Duffy,Home Office,5.2255007,46.2051675,773
2205,Elijah Sodeman,Consumer,8.5324708,52.0302285,24
2206,Melissa Bean,Home Office,4.835659,45.764043,163
2207,Charles Builder,Consumer,-5.9844589,37.3890924,38
2208,Stella Hellyer,Consumer,-6.1260744,36.6850064,532
2209,Kyle Nash,Consumer,5.8655951,50.5910564,774
2210,Ashton Charles,Consumer,4.630587,52.4520591,775
2211,Sam Rees,Home Office,2.5236489,48.834913,401
2212,Archie Springfield,Home Office,-1.470085,53.381129,14
2213,Kai Wicks,Corporate,-4.7245321,41.652251,195
2214,Madison Holloway,Corporate,6.895295,49.186515,776
2215,Isabella Cleary,Home Office,2.3522219,48.856614,59
2216,Eva Arnold,Consumer,-1.470085,53.381129,14
2217,Gracie Hicks,Consumer,2.538716,48.93897,755
2218,Stacy Cummings,Consumer,24.938379,60.1698557,77
2219,Eloise Mahmood,Corporate,16.8718715,41.1171432,81
2220,Michael Watkins,Home Office,2.1734035,41.3850639,40
2221,Melissa Bean,Home Office,8.6355932,53.0521886,777
2222,Lydia Webster,Consumer,5.33248,50.93069,468
2223,Luca Varley,Corporate,2.093761,48.898908,778
2224,Michael Myers,Home Office,4.4653213,51.535849,779
2225,Robert James,Home Office,14.1916736,40.8899594,475
2226,Kai Wicks,Corporate,12.0991466,54.0924406,235
2227,Holly Black,Home Office,-2.9915726,53.4083714,649
2228,Sofia Goddard,Corporate,2.398782,47.081012,551
2229,Walter Coley,Consumer,0.290472,50.768035,555
2230,Adam Harte,Corporate,3.1294471,50.9499087,780
2231,Judy Rodriquez,Consumer,6.1757156,49.1193089,781
2232,Aubrey Shedd,Corporate,-0.370679,49.182863,608
2233,Joel Ortega,Corporate,8.5081646,50.5589802,782
2234,Clifford Defreitas,Corporate,-0.1277583,51.5073509,41
2235,Edward Davidson,Home Office,2.515556,48.817049,144
2236,Vaughn Gibbs,Home Office,9.9936818,53.5510846,115
2237,Christy Wiley,Consumer,5.839225,43.093062,718
2238,Kiara Allen,Consumer,-3.5651646,40.4260459,52
2239,Richard Harvey,Corporate,5.002136,43.588896,783
2240,Skye McCaffrey,Consumer,4.3494366,51.9120668,784
2241,Anthony Lawrence,Consumer,7.8159816,51.6738583,96
2242,Patricia Smith,Corporate,-3.6372245,40.5372512,141
2243,Ella Troy,Home Office,8.8016937,53.0792962,136
2244,Wynona Janelle,Corporate,9.1859243,45.4654219,61
2245,Georgia Blackburn,Corporate,6.7623293,51.4344079,111
2246,Yasmin Bradley,Consumer,18.0685808,59.3293235,1
2247,Joseph Banks,Consumer,12.4963655,41.9027835,65
2248,Lilly Le Grand,Home Office,-2.2405035,53.7892877,785
2249,Rhys Murphy,Consumer,8.946256,44.4056499,8
2250,Eva Arnold,Consumer,12.5316444,52.4125287,527
2251,Eleanor Doyle,Consumer,-3.17909,51.481581,466
2252,Jade Daniels,Corporate,10.9252269,44.647128,556
2253,Jake Barry,Home Office,12.4963655,41.9027835,65
2254,Kian Sykes,Consumer,-3.7037902,40.4167754,31
2255,Aaron Bootman,Consumer,3.057256,50.62925,183
2256,Don Willie,Corporate,1.3529599,44.0221252,751
2257,Nicole Johns,Consumer,5.0918192,52.0248208,786
2258,Ryan Ackland,Consumer,9.2744485,45.5845001,721
2259,Kyle Nash,Consumer,-6.2603097,53.3498053,64
2260,Isaac David,Corporate,9.9936818,53.5510846,115
2261,Paige Bibi,Home Office,4.8951679,52.3702157,142
2262,Toni Lanz,Consumer,2.458625,48.892489,83
2263,Brooke Horton,Consumer,12.3155151,45.4408474,187
2264,Robert Barnes,Consumer,7.335888,47.750839,433
2265,Edward Hodges,Consumer,12.5316444,52.4125287,527
2266,Hannah Conyers,Home Office,8.5324708,52.0302285,24
2267,George Dawson,Home Office,-1.7797176,51.5557739,599
2268,Eve Bates,Consumer,2.387405,48.760344,787
2269,Darcy Farnell,Consumer,8.4660395,49.4874592,172
2270,Jonathan Franklin,Home Office,-8.4863157,51.8968917,164
2271,Jessica Williams,Consumer,1.444209,43.604652,7
2272,Angus De Groot,Corporate,2.536118,48.91923,587
2273,Xavier Synan,Consumer,8.7760843,50.0956362,295
2274,Rachel Morton,Corporate,-1.61778,54.978252,99
2275,Louis Scott,Corporate,-4.7245321,41.652251,195
2276,Scott Higgins,Home Office,-8.5448445,42.8782132,788
2277,Rachel Tyler,Corporate,7.3150145,51.5632625,60
2278,Ruby Frost,Home Office,3.7008219,43.4078758,789
2279,Isabelle Gould,Consumer,12.513321,55.677069,478
2280,Anthony Lawrence,Consumer,2.445676,48.924298,171
2281,Kai Wicks,Corporate,8.8016937,53.0792962,136
2282,Isaac David,Corporate,-1.1581086,52.9547832,382
2283,Travis Corchado,Corporate,-1.691032,52.633584,412
2284,Alexandra Macdonald,Corporate,7.2162363,51.4818445,68
2285,Tara Hines,Consumer,-1.890401,52.486243,4
2286,Gracie Hunter,Consumer,6.5642284,52.992753,422
2287,Nancy Fike,Consumer,6.3965235,51.2554987,451
2288,Ella Knopwood,Consumer,10.1227652,54.3232927,243
2289,Charli Rose,Consumer,-2.2426305,53.4807593,259
2290,Kelly Long,Corporate,5.605155,43.173653,790
2291,Eric Anderson,Home Office,0.199556,48.00611,612
2292,Piper Wilder-Neligan,Consumer,13.404954,52.5200066,71
2293,Grace Brown,Consumer,14.2681244,40.8517746,156
2294,Thomas Thompson,Corporate,4.840004,47.02603,58
2295,Maynard Moorman,Consumer,-2.1561,53.6097136,217
2296,Tyson Jonathan,Consumer,11.4012499,53.6355022,260
2297,Andres Woodruff,Home Office,5.36978,43.296482,53
2298,Rhys Barnett,Consumer,16.3738189,48.2081743,9
2299,Toby Labilliere,Consumer,-1.553621,47.218371,395
2300,Rebecca Chamberlain,Home Office,9.1829321,48.7758459,230
2301,Ethan Cover,Home Office,-0.540579,53.230688,579
2302,Kristen Holland,Consumer,-1.479726,53.55263,744
2303,Maya Pamphlett,Consumer,-1.1581086,52.9547832,382
2304,Ewan Lee,Consumer,12.9035965,41.4675671,664
2305,Benjamin Humphries,Consumer,2.357443,48.936181,648
2306,Sam French,Consumer,12.2035294,44.4183598,385
2307,Claire Harrington,Home Office,10.9078587,43.9303475,791
2308,Michael Wilson,Home Office,7.0831408,51.1702072,708
2309,Angus Gether,Consumer,12.0807203,50.8850706,303
2310,Wynona Janelle,Corporate,-2.2426305,53.4807593,259
2311,Kyle Beard,Consumer,10.89779,48.3705449,88
2312,Luz Reilly,Consumer,-1.940936,52.30897,792
2313,Tom Charlton,Corporate,11.6276237,52.1205333,82
2314,Lydia Webster,Consumer,-2.58791,51.454513,267
2315,Andrew Shah,Home Office,9.6772698,45.6982642,701
2316,Jay Andrews,Consumer,4.4024643,51.2194475,133
2317,Ruth Williams,Consumer,-0.1277583,51.5073509,41
2318,Tyler Miah,Home Office,18.0685808,59.3293235,1
2319,Josh Wilkinson,Corporate,4.0409517,50.9378101,793
2320,Isabella Falkiner,Corporate,7.3914998,51.3860225,794
2321,Elise Ali,Home Office,10.89779,48.3705449,88
2322,Madelyn Anderson,Corporate,10.7522454,59.9138688,32
2323,Kristen Holland,Consumer,-0.016566,48.744001,795
2324,Zara Loton,Corporate,-2.238156,51.8642449,325
2325,Alex Greenwood,Consumer,8.6821267,50.1109221,49
2326,Kyle Nash,Consumer,7.0982068,50.73743,78
2327,Kevin Madigan,Consumer,-1.890401,52.486243,4
2328,Patrick Townson,Home Office,2.0807123,49.4295387,317
2329,Lilian Macredie,Corporate,-0.1277583,51.5073509,41
2330,Leon Barnes,Consumer,1.488107,49.091958,129
2331,Mark Briggs,Consumer,9.1859243,45.4654219,61
2332,Isabelle Macghey,Consumer,-4.251806,55.864237,212
2333,Gerald Booth,Consumer,12.4963655,41.9027835,65
2334,Brian Garcia,Consumer,12.2035294,44.4183598,385
2335,Mia Pugh,Consumer,10.7522454,59.9138688,32
2336,Patrick Townson,Home Office,11.102228,43.8777049,26
2337,Chelsea Howell,Consumer,9.1829321,48.7758459,230
2338,Sean Wheeler,Corporate,13.2779269,53.5678292,417
2339,Alannah Langridge,Consumer,14.2681244,40.8517746,156
2340,Terence Welch,Consumer,12.3155151,45.4408474,187
2341,Scarlett Pollard,Corporate,10.0628515,52.6175963,796
2342,Eden Gooseberry,Corporate,2.173231,48.79966,797
2343,Dominic Scott,Consumer,-0.4906855,38.3459963,296
2344,Charlie Horrocks,Consumer,8.0209591,50.8838492,375
2345,Georgia Blackburn,Corporate,-4.7245321,41.652251,195
2346,Declan Dundas,Corporate,-2.2405035,53.7892877,785
2347,Bianca Monsoor,Consumer,2.448451,48.863812,330
2348,Sue Castaneda,Home Office,2.2977599,48.817275,460
2349,Lisa Watkins,Consumer,-1.890401,52.486243,4
2350,Jack Brier,Consumer,13.7372621,51.0504088,37
2351,Gabriel Sanders,Consumer,8.44518,49.47741,202
2352,Ngoc Orozco,Home Office,4.4024643,51.2194475,133
2353,Frances Matthias,Corporate,-0.464777,46.323716,798
2354,Kristen Holland,Consumer,13.404954,52.5200066,71
2355,Max Ludwig,Home Office,-2.9349852,43.2630126,338
2356,Lillian Davis,Consumer,12.3155151,45.4408474,187
2357,Hayden Perkins,Consumer,7.017369,43.552847,386
2358,Tia Metcalfe,Consumer,5.053728,43.404811,799
2359,Chelsea Parkinson,Corporate,2.266257,48.780426,594
2360,Louie Bryant,Corporate,12.2430437,45.6668893,100
2361,Madison Rowley,Consumer,-8.4863157,51.8968917,164
2362,Freya Daniels,Consumer,-1.2577263,51.7520209,477
2363,Bettie Lang,Consumer,0.107929,49.49437,101
2364,Harry Josephson,Consumer,11.0298799,50.9847679,139
2365,Corey Browne,Consumer,-0.5950406,51.5105384,346
2366,Julian Mack,Consumer,-1.234956,54.574227,800
2367,Hudson Ordell,Corporate,1.14822,52.056736,349
2368,Gilbert Montgomery,Consumer,12.513321,55.677069,478
2369,Michael Bradshaw,Consumer,-4.1426565,50.3754565,308
2370,Millie Franklin,Consumer,7.0982068,50.73743,78
2371,Bryce Efird,Corporate,11.5819806,48.1351253,91
2372,Rose Nicolay,Home Office,-3.347354,47.763494,801
2373,Jade Daniels,Corporate,24.938379,60.1698557,77
2374,Ashton Charles,Consumer,15.0830304,37.5078772,309
2375,Jeffrey Laird,Corporate,11.0298799,50.9847679,139
2376,Ruby Patel,Home Office,11.5713346,49.9456399,613
2377,Angelina Hurst,Consumer,8.7220862,52.1941419,12
2378,Hazel Turner,Home Office,4.768323,51.5719149,155
2379,Leslie Wilson,Consumer,-1.1306544,37.9922399,10
2380,Will Poynton,Consumer,8.541694,47.3768866,62
2381,Rhys Murphy,Consumer,-9.1393366,38.7222524,33
2382,Holly Doyle,Consumer,2.060325,49.035617,264
2383,Bella Handfield,Corporate,-0.1277583,51.5073509,41
2384,Patricia Epps,Corporate,11.5354214,45.5454787,281
2385,Amy Pendred,Consumer,11.8774091,44.2898527,748
2386,Britney Basaldua,Corporate,8.8016937,53.0792962,136
2387,Anthony Spooner,Corporate,4.2871622,51.4945758,685
2388,Corey Browne,Consumer,8.6511929,49.8728253,408
2389,Scarlett Truchanas,Corporate,-1.519693,52.406822,75
2390,Declan Dundas,Corporate,-2.9349852,43.2630126,338
2391,Kimberly Jones,Corporate,17.6389267,59.8585638,44
2392,Riley Douglas,Corporate,12.5695158,44.0678288,72
2393,Dominic Stephenson,Home Office,7.6261347,51.9606649,524
2394,James Casados,Consumer,-1.6457745,42.812526,196
2395,Mary Hough,Home Office,-1.77761,52.411811,706
2396,Devin Huddleston,Consumer,12.3155151,45.4408474,187
2397,Ashton Foley,Consumer,16.3738189,48.2081743,9
2398,Georgina Garner,Consumer,8.6821267,50.1109221,49
2399,Daisy Summers,Corporate,-0.3762881,39.4699075,253
2400,Lori Miller,Consumer,6.7623293,51.4344079,111
2401,Joel Peters,Home Office,2.505069,48.886727,499
2402,Corey Browne,Consumer,5.8987296,51.9851034,263
2403,Scarlett Pollard,Corporate,0.087806,51.767787,502
2404,John Basser,Corporate,-0.540579,53.230688,579
2405,Lester Wimmer,Consumer,-4.7245321,41.652251,195
2406,Lilly Le Grand,Home Office,7.6261347,51.9606649,524
2407,Ruby Frost,Home Office,-0.1277583,51.5073509,41
2408,Jonathan Loftus,Home Office,-3.8757916,40.4935329,207
2409,Harold Smith,Consumer,4.031696,49.258329,42
2410,Florence Wark,Consumer,-1.7888495,43.3381465,500
2411,Jesse Godson,Corporate,11.5819806,48.1351253,91
2412,Eden Gooseberry,Corporate,2.3522219,48.856614,59
2413,Janet Broussard,Consumer,-1.1581086,52.9547832,382
2414,Zachary Disher,Consumer,14.2681244,40.8517746,156
2415,Madeline Crooks,Consumer,2.3522219,48.856614,59
2416,Isabelle Gould,Consumer,-8.6117851,41.1238759,229
2417,Mary Saterfiel,Consumer,7.4652981,51.5135872,400
2418,Charlotte Taylor,Consumer,7.4474468,46.9479739,802
2419,Robert Barnes,Consumer,1.444209,43.604652,7
2420,Ruth Williams,Consumer,-6.2603097,53.3498053,64
2421,Nicole Howard,Consumer,9.1859243,45.4654219,61
2422,Jake Goodwin,Home Office,7.79125,48.813288,704
2423,Alexis Code,Corporate,8.8531265,45.611892,439
2424,Skye Hammond,Corporate,13.6986639,42.6611431,803
2425,Louis Dominguez,Corporate,-6.2603097,53.3498053,64
2426,Demi Power,Consumer,16.3738189,48.2081743,9
2427,Lara Stoate,Corporate,1.444209,43.604652,7
2428,Charles Builder,Consumer,13.404954,52.5200066,71
2429,George Dawson,Home Office,14.0932861,40.8459469,345
2430,Lilian Rodgers,Consumer,2.441782,48.629828,614
2431,Sofia Goddard,Corporate,-1.890401,52.486243,4
2432,Jason Martinez,Corporate,9.1859243,45.4654219,61
2433,Juanita Smalls,Home Office,-9.1393366,38.7222524,33
2434,Ricky Cullen,Consumer,2.1734035,41.3850639,40
2435,Joseph Locke,Corporate,10.40237,55.403756,191
2436,Cooper Burn,Consumer,0.199556,48.00611,612
2437,Timothy Pownall,Consumer,7.4632841,51.3670777,200
2438,Gilbert Montgomery,Consumer,12.0807203,50.8850706,303
2439,Hudson Ordell,Corporate,2.407557,48.732026,804
2440,Mary Wilson,Consumer,1.728047,52.598233,805
2441,Gabrielle Tulaba,Consumer,9.9936818,53.5510846,115
2442,Cooper Burn,Consumer,5.9794988,50.8881742,750
2443,Adam Peacock,Corporate,5.053728,43.404811,799
2444,Jonathan Barbee,Consumer,13.404954,52.5200066,71
2445,Steven Prince,Home Office,2.528373,48.856898,150
2446,Molly Palmer,Corporate,-0.1277583,51.5073509,41
2447,Kai Wicks,Corporate,-2.733637,53.361024,519
2448,Elisabeth Manson,Consumer,18.0685808,59.3293235,1
2449,Noah Hart,Consumer,3.7174243,51.0543422,178
2450,Lilly Akhtar,Home Office,-3.188267,55.953252,102
2451,Kayla Ronald,Corporate,8.9142485,45.5983403,806
2452,Britney Basaldua,Corporate,2.09178,49.000275,462
2453,Robert Barnes,Consumer,-0.1224937,38.5410566,467
2454,Holly Black,Home Office,-4.251806,55.864237,212
2455,Daniel Howells,Corporate,2.3522219,48.856614,59
2456,Robert Ramsey,Consumer,4.287617,45.387638,379
2457,Nicole Johns,Consumer,9.7320104,52.3758916,54
2458,Eloise Sykes,Consumer,7.0115552,51.4556432,106
2459,Ali Jerger,Corporate,2.130122,48.801408,717
2460,Dominic Stephenson,Home Office,2.229632,48.986011,807
2461,Ada Dalton,Corporate,2.656802,48.7904005,808
2462,Ewan Walton,Consumer,2.3522219,48.856614,59
2463,James Bruns,Consumer,4.031696,49.258329,42
2464,Edward Dolling,Consumer,2.384703,48.955387,809
2465,Edward Zwar,Consumer,11.4257541,48.7665351,723
2466,Ruby Blomfield,Consumer,12.4963655,41.9027835,65
2467,Robert Zapata,Consumer,18.1413702,59.17555,418
2468,Richard Poole,Home Office,8.0209591,50.8838492,375
2469,Jack Brier,Consumer,6.7774607,50.7948075,474
2470,John Kemp,Home Office,-2.179404,53.002668,652
2471,Natasha Sykes,Consumer,8.946256,44.4056499,8
2472,Sophia Owen,Corporate,7.0426775,51.3370703,368
2473,Sebastian Barber,Home Office,6.8401844,51.2964148,810
2474,Eden Gooseberry,Corporate,14.28583,48.30694,220
2475,Charlie Horrocks,Consumer,5.158238,48.773605,811
2476,Jacob Roemer,Corporate,13.7372621,51.0504088,37
2477,Kristal McCaslin,Corporate,16.3738189,48.2081743,9
2478,Stacy Cummings,Consumer,12.2464292,44.1396438,131
2479,Carol Evans,Consumer,-3.7037902,40.4167754,31
2480,Kayla Ronald,Corporate,-1.541812,53.99212,261
2481,Tyson Hanna,Consumer,-2.729673,53.342078,424
2482,Jared Wurster,Consumer,-8.6291053,41.1579438,143
2483,Rory Martindale,Consumer,0.290472,50.768035,555
2484,Mark Burkett,Home Office,-1.505924,53.683298,812
2485,Alana Zahel,Consumer,4.667349,45.239403,813
2486,Jade Howe,Corporate,9.1859243,45.4654219,61
2487,Zachary Disher,Consumer,1.728047,52.598233,805
2488,William Somerville,Corporate,6.9642606,51.6559681,456
2489,Mark Harris,Consumer,7.4474468,46.9479739,802
2490,Isabella Cleary,Home Office,17.2470303,40.4643606,571
2491,Courtney Hancock,Consumer,2.26851,48.884831,294
2492,Kiera Chandler,Consumer,-0.3762881,39.4699075,253
2493,Toby Starling,Consumer,-8.6291053,41.1579438,143
2494,Joel McKean,Home Office,-2.1374162,40.0703925,814
2495,Gabrielle Tulaba,Consumer,4.4024643,51.2194475,133
2496,Niki Peirce,Consumer,-0.3762881,39.4699075,253
2497,Robert James,Home Office,10.9252269,44.647128,556
2498,Zona Meyer,Corporate,2.384049,48.912259,530
2499,Corey Browne,Consumer,9.9936818,53.5510846,115
2500,Bradley Howell,Corporate,5.9794988,50.8881742,750
2501,Gilbert Montgomery,Consumer,2.387981,49.007379,539
2502,Joan Douglas,Corporate,-1.6968357,37.6735925,699
2503,Lucas Wood,Corporate,-1.421629,53.235048,569
2504,Joan Douglas,Corporate,-3.7037902,40.4167754,31
2505,Aaron Bootman,Consumer,5.36978,43.296482,53
2506,Florence Wark,Consumer,5.4996297,50.5838832,815
2507,Matilda Jackson,Corporate,-0.7125608,38.2699329,121
2508,Harvey Drozd,Consumer,5.36978,43.296482,53
2509,Arnold Jones,Corporate,-2.9915726,53.4083714,649
2510,Toby Starling,Consumer,2.46436,48.941345,105
2511,Aidan Rowe,Consumer,-2.9862029,43.2969875,816
2512,Amanda Hutcherson,Corporate,14.371438,40.9441091,817
2513,David Mortlock,Consumer,4.8317337,52.2446266,818
2514,Kai Ford,Corporate,4.835659,45.764043,163
2515,Ramona Hohl,Consumer,2.6501603,39.5696005,629
2516,Harrison Crawford,Home Office,0.522699,51.270363,819
2517,Samuel Hardey,Home Office,11.6276237,52.1205333,82
2518,Madelyn Anderson,Corporate,-2.050526,52.449845,820
2519,Alexandra Macdonald,Corporate,5.688211,45.192754,675
2520,Leo Jenkins,Home Office,-4.251806,55.864237,212
2521,Caitlin Schmidt,Corporate,2.23964,48.884748,686
2522,Jake Goodwin,Home Office,-0.3762881,39.4699075,253
2523,Eve Spencer,Consumer,10.89779,48.3705449,88
2524,John Harris,Corporate,4.3006999,52.0704978,234
2525,James Groom,Corporate,1.858686,50.95129,611
2526,Charlotte Savage,Consumer,-2.9349852,43.2630126,338
2527,Lisa Casey,Corporate,18.0685808,59.3293235,1
2528,Sophie Watson,Corporate,-0.879787,47.059407,130
2529,Sophie Franklin,Corporate,-1.553621,47.218371,395
2530,Ricky Cullen,Consumer,-4.097899,47.997542,324
2531,Jamie Le Grand,Home Office,24.6559001,60.2054911,461
2532,Jasmine Slater,Corporate,8.6511929,49.8728253,408
2533,Jacob Varley,Corporate,11.6276237,52.1205333,82
2534,James Casados,Consumer,2.504403,48.90852,821
2535,Stella Hellyer,Consumer,13.404954,52.5200066,71
2536,Rhonda Ford,Consumer,12.5683371,55.6760968,18
2537,Elise Ali,Home Office,9.1829321,48.7758459,230
2538,Kyle Beard,Consumer,-2.081112,52.512255,145
2539,Amy Pritchard,Consumer,12.4963655,41.9027835,65
2540,Maynard Moorman,Consumer,1.9766294,41.2800161,669
2541,Madeline Crooks,Consumer,13.7372621,51.0504088,37
2542,Kevin Madigan,Consumer,0.488736,51.576084,678
2543,Peggy Hua,Corporate,3.425488,46.131859,559
2544,Daisy Summers,Corporate,6.5665018,53.2193835,166
2545,Sophie Franklin,Corporate,13.404954,52.5200066,71
2546,Matthew Gill,Home Office,-0.7219,51.522414,709
2547,Tristan Glassey,Consumer,-0.1277583,51.5073509,41
2548,Wanda Wingert,Consumer,-1.603411,54.95268,457
2549,Alice Currie,Consumer,0.107929,49.49437,101
2550,Lucas Warren,Consumer,6.9602786,50.937531,169
2551,Charlie Power,Home Office,16.3738189,48.2081743,9
2552,Harry Josephson,Consumer,11.9688029,51.4969802,35
2553,Tyson Jonathan,Consumer,-3.188267,55.953252,102
2554,Isabelle Norton,Consumer,-5.6635397,40.9701039,291
